"TIME","GEO","SEX","UNIT","Value","Flag and Footnotes"
"2020W28","AT321","Frauen","Anzahl","2","p"
"2020W28","AT322","Insgesamt","Anzahl","24","p"
"2020W28","AT322","Männer","Anzahl","13","p"
"2020W28","AT322","Frauen","Anzahl","11","p"
"2020W28","AT323","Insgesamt","Anzahl","54","p"
"2020W28","AT323","Männer","Anzahl","25","p"
"2020W28","AT323","Frauen","Anzahl","29","p"
"2020W28","AT331","Insgesamt","Anzahl","6","p"
"2020W28","AT331","Männer","Anzahl","2","p"
"2020W28","AT331","Frauen","Anzahl","4","p"
"2020W28","AT332","Insgesamt","Anzahl","36","p"
"2020W28","AT332","Männer","Anzahl","20","p"
"2020W28","AT332","Frauen","Anzahl","16","p"
"2020W28","AT333","Insgesamt","Anzahl","8","p"
"2020W28","AT333","Männer","Anzahl","4","p"
"2020W28","AT333","Frauen","Anzahl","4","p"
"2020W28","AT334","Insgesamt","Anzahl","10","p"
"2020W28","AT334","Männer","Anzahl","2","p"
"2020W28","AT334","Frauen","Anzahl","8","p"
"2020W28","AT335","Insgesamt","Anzahl","38","p"
"2020W28","AT335","Männer","Anzahl","23","p"
"2020W28","AT335","Frauen","Anzahl","15","p"
"2020W28","AT341","Insgesamt","Anzahl","12","p"
"2020W28","AT341","Männer","Anzahl","7","p"
"2020W28","AT341","Frauen","Anzahl","5","p"
"2020W28","AT342","Insgesamt","Anzahl","48","p"
"2020W28","AT342","Männer","Anzahl","20","p"
"2020W28","AT342","Frauen","Anzahl","28","p"
"2020W29","AT111","Insgesamt","Anzahl","11","p"
"2020W29","AT111","Männer","Anzahl","5","p"
"2020W29","AT111","Frauen","Anzahl","6","p"
"2020W29","AT112","Insgesamt","Anzahl","29","p"
"2020W29","AT112","Männer","Anzahl","8","p"
"2020W29","AT112","Frauen","Anzahl","21","p"
"2020W29","AT113","Insgesamt","Anzahl","16","p"
"2020W29","AT113","Männer","Anzahl","9","p"
"2020W29","AT113","Frauen","Anzahl","7","p"
"2020W29","AT121","Insgesamt","Anzahl","41","p"
"2020W29","AT121","Männer","Anzahl","23","p"
"2020W29","AT121","Frauen","Anzahl","18","p"
"2020W29","AT122","Insgesamt","Anzahl","41","p"
"2020W29","AT122","Männer","Anzahl","13","p"
"2020W29","AT122","Frauen","Anzahl","28","p"
"2020W29","AT123","Insgesamt","Anzahl","20","p"
"2020W29","AT123","Männer","Anzahl","11","p"
"2020W29","AT123","Frauen","Anzahl","9","p"
"2020W29","AT124","Insgesamt","Anzahl","39","p"
"2020W29","AT124","Männer","Anzahl","21","p"
"2020W29","AT124","Frauen","Anzahl","18","p"
"2020W29","AT125","Insgesamt","Anzahl","26","p"
"2020W29","AT125","Männer","Anzahl","12","p"
"2020W29","AT125","Frauen","Anzahl","14","p"
"2020W29","AT126","Insgesamt","Anzahl","44","p"
"2020W29","AT126","Männer","Anzahl","19","p"
"2020W29","AT126","Frauen","Anzahl","25","p"
"2020W29","AT127","Insgesamt","Anzahl","65","p"
"2020W29","AT127","Männer","Anzahl","32","p"
"2020W29","AT127","Frauen","Anzahl","33","p"
"2020W29","AT130","Insgesamt","Anzahl","279","p"
"2020W29","AT130","Männer","Anzahl","124","p"
"2020W29","AT130","Frauen","Anzahl","155","p"
"2020W29","AT211","Insgesamt","Anzahl","50","p"
"2020W29","AT211","Männer","Anzahl","24","p"
"2020W29","AT211","Frauen","Anzahl","26","p"
"2020W29","AT212","Insgesamt","Anzahl","35","p"
"2020W29","AT212","Männer","Anzahl","14","p"
"2020W29","AT212","Frauen","Anzahl","21","p"
"2020W29","AT213","Insgesamt","Anzahl","41","p"
"2020W29","AT213","Männer","Anzahl","21","p"
"2020W29","AT213","Frauen","Anzahl","20","p"
"2020W29","AT221","Insgesamt","Anzahl","69","p"
"2020W29","AT221","Männer","Anzahl","30","p"
"2020W29","AT221","Frauen","Anzahl","39","p"
"2020W29","AT222","Insgesamt","Anzahl","12","p"
"2020W29","AT222","Männer","Anzahl","7","p"
"2020W29","AT222","Frauen","Anzahl","5","p"
"2020W29","AT223","Insgesamt","Anzahl","33","p"
"2020W29","AT223","Männer","Anzahl","16","p"
"2020W29","AT223","Frauen","Anzahl","17","p"
"2020W29","AT224","Insgesamt","Anzahl","47","p"
"2020W29","AT224","Männer","Anzahl","24","p"
"2020W29","AT224","Frauen","Anzahl","23","p"
"2020W29","AT225","Insgesamt","Anzahl","40","p"
"2020W29","AT225","Männer","Anzahl","22","p"
"2020W29","AT225","Frauen","Anzahl","18","p"
"2020W29","AT226","Insgesamt","Anzahl","22","p"
"2020W29","AT226","Männer","Anzahl","11","p"
"2020W29","AT226","Frauen","Anzahl","11","p"
"2020W29","AT311","Insgesamt","Anzahl","60","p"
"2020W29","AT311","Männer","Anzahl","31","p"
"2020W29","AT311","Frauen","Anzahl","29","p"
"2020W29","AT312","Insgesamt","Anzahl","84","p"
"2020W29","AT312","Männer","Anzahl","49","p"
"2020W29","AT312","Frauen","Anzahl","35","p"
"2020W29","AT313","Insgesamt","Anzahl","31","p"
"2020W29","AT313","Männer","Anzahl","14","p"
"2020W29","AT313","Frauen","Anzahl","17","p"
"2020W29","AT314","Insgesamt","Anzahl","23","p"
"2020W29","AT314","Männer","Anzahl","6","p"
"2020W29","AT314","Frauen","Anzahl","17","p"
"2020W29","AT315","Insgesamt","Anzahl","36","p"
"2020W29","AT315","Männer","Anzahl","21","p"
"2020W29","AT315","Frauen","Anzahl","15","p"
"2020W29","AT321","Insgesamt","Anzahl","2","p"
"2020W29","AT321","Männer","Anzahl","0","p"
"2020W29","AT321","Frauen","Anzahl","2","p"
"2020W29","AT322","Insgesamt","Anzahl","32","p"
"2020W29","AT322","Männer","Anzahl","13","p"
"2020W29","AT322","Frauen","Anzahl","19","p"
"2020W29","AT323","Insgesamt","Anzahl","59","p"
"2020W29","AT323","Männer","Anzahl","24","p"
"2020W29","AT323","Frauen","Anzahl","35","p"
"2020W29","AT331","Insgesamt","Anzahl","3","p"
"2020W29","AT331","Männer","Anzahl","2","p"
"2020W29","AT331","Frauen","Anzahl","1","p"
"2020W29","AT332","Insgesamt","Anzahl","38","p"
"2020W29","AT332","Männer","Anzahl","20","p"
"2020W29","AT332","Frauen","Anzahl","18","p"
"2020W29","AT333","Insgesamt","Anzahl","9","p"
"2020W29","AT333","Männer","Anzahl","6","p"
"2020W29","AT333","Frauen","Anzahl","3","p"
"2020W29","AT334","Insgesamt","Anzahl","15","p"
"2020W29","AT334","Männer","Anzahl","9","p"
"2020W29","AT334","Frauen","Anzahl","6","p"
"2020W29","AT335","Insgesamt","Anzahl","43","p"
"2020W29","AT335","Männer","Anzahl","24","p"
"2020W29","AT335","Frauen","Anzahl","19","p"
"2020W29","AT341","Insgesamt","Anzahl","8","p"
"2020W29","AT341","Männer","Anzahl","3","p"
"2020W29","AT341","Frauen","Anzahl","5","p"
"2020W29","AT342","Insgesamt","Anzahl","40","p"
"2020W29","AT342","Männer","Anzahl","23","p"
"2020W29","AT342","Frauen","Anzahl","17","p"
"2020W30","AT111","Insgesamt","Anzahl","10","p"
"2020W30","AT111","Männer","Anzahl","4","p"
"2020W30","AT111","Frauen","Anzahl","6","p"
"2020W30","AT112","Insgesamt","Anzahl","24","p"
"2020W30","AT112","Männer","Anzahl","10","p"
"2020W30","AT112","Frauen","Anzahl","14","p"
"2020W30","AT113","Insgesamt","Anzahl","14","p"
"2020W30","AT113","Männer","Anzahl","6","p"
"2020W30","AT113","Frauen","Anzahl","8","p"
"2020W30","AT121","Insgesamt","Anzahl","35","p"
"2020W30","AT121","Männer","Anzahl","23","p"
"2020W30","AT121","Frauen","Anzahl","12","p"
"2020W30","AT122","Insgesamt","Anzahl","51","p"
"2020W30","AT122","Männer","Anzahl","24","p"
"2020W30","AT122","Frauen","Anzahl","27","p"
"2020W30","AT123","Insgesamt","Anzahl","17","p"
"2020W30","AT123","Männer","Anzahl","8","p"
"2020W30","AT123","Frauen","Anzahl","9","p"
"2020W30","AT124","Insgesamt","Anzahl","54","p"
"2020W30","AT124","Männer","Anzahl","29","p"
"2020W30","AT124","Frauen","Anzahl","25","p"
"2020W30","AT125","Insgesamt","Anzahl","28","p"
"2020W30","AT125","Männer","Anzahl","18","p"
"2020W30","AT125","Frauen","Anzahl","10","p"
"2020W30","AT126","Insgesamt","Anzahl","48","p"
"2020W30","AT126","Männer","Anzahl","23","p"
"2020W30","AT126","Frauen","Anzahl","25","p"
"2020W30","AT127","Insgesamt","Anzahl","55","p"
"2020W30","AT127","Männer","Anzahl","32","p"
"2020W30","AT127","Frauen","Anzahl","23","p"
"2020W30","AT130","Insgesamt","Anzahl","308","p"
"2020W30","AT130","Männer","Anzahl","167","p"
"2020W30","AT130","Frauen","Anzahl","141","p"
"2020W30","AT211","Insgesamt","Anzahl","51","p"
"2020W30","AT211","Männer","Anzahl","22","p"
"2020W30","AT211","Frauen","Anzahl","29","p"
"2020W30","AT212","Insgesamt","Anzahl","24","p"
"2020W30","AT212","Männer","Anzahl","13","p"
"2020W30","AT212","Frauen","Anzahl","11","p"
"2020W30","AT213","Insgesamt","Anzahl","26","p"
"2020W30","AT213","Männer","Anzahl","15","p"
"2020W30","AT213","Frauen","Anzahl","11","p"
"2020W30","AT221","Insgesamt","Anzahl","76","p"
"2020W30","AT221","Männer","Anzahl","41","p"
"2020W30","AT221","Frauen","Anzahl","35","p"
"2020W30","AT222","Insgesamt","Anzahl","10","p"
"2020W30","AT222","Männer","Anzahl","7","p"
"2020W30","AT222","Frauen","Anzahl","3","p"
"2020W30","AT223","Insgesamt","Anzahl","30","p"
"2020W30","AT223","Männer","Anzahl","19","p"
"2020W30","AT223","Frauen","Anzahl","11","p"
"2020W30","AT224","Insgesamt","Anzahl","43","p"
"2020W30","AT224","Männer","Anzahl","25","p"
"2020W30","AT224","Frauen","Anzahl","18","p"
"2020W30","AT225","Insgesamt","Anzahl","39","p"
"2020W30","AT225","Männer","Anzahl","20","p"
"2020W30","AT225","Frauen","Anzahl","19","p"
"2020W30","AT226","Insgesamt","Anzahl","20","p"
"2020W30","AT226","Männer","Anzahl","9","p"
"2020W30","AT226","Frauen","Anzahl","11","p"
"2020W30","AT311","Insgesamt","Anzahl","46","p"
"2020W30","AT311","Männer","Anzahl","16","p"
"2020W30","AT311","Frauen","Anzahl","30","p"
"2020W30","AT312","Insgesamt","Anzahl","99","p"
"2020W30","AT312","Männer","Anzahl","41","p"
"2020W30","AT312","Frauen","Anzahl","58","p"
"2020W30","AT313","Insgesamt","Anzahl","32","p"
"2020W30","AT313","Männer","Anzahl","19","p"
"2020W30","AT313","Frauen","Anzahl","13","p"
"2020W30","AT314","Insgesamt","Anzahl","26","p"
"2020W30","AT314","Männer","Anzahl","13","p"
"2020W30","AT314","Frauen","Anzahl","13","p"
"2020W30","AT315","Insgesamt","Anzahl","46","p"
"2020W30","AT315","Männer","Anzahl","30","p"
"2020W30","AT315","Frauen","Anzahl","16","p"
"2020W30","AT321","Insgesamt","Anzahl","2","p"
"2020W30","AT321","Männer","Anzahl","1","p"
"2020W30","AT321","Frauen","Anzahl","1","p"
"2020W30","AT322","Insgesamt","Anzahl","31","p"
"2020W30","AT322","Männer","Anzahl","18","p"
"2020W30","AT322","Frauen","Anzahl","13","p"
"2020W30","AT323","Insgesamt","Anzahl","56","p"
"2020W30","AT323","Männer","Anzahl","27","p"
"2020W30","AT323","Frauen","Anzahl","29","p"
"2020W30","AT331","Insgesamt","Anzahl","6","p"
"2020W30","AT331","Männer","Anzahl","2","p"
"2020W30","AT331","Frauen","Anzahl","4","p"
"2020W30","AT332","Insgesamt","Anzahl","36","p"
"2020W30","AT332","Männer","Anzahl","20","p"
"2020W30","AT332","Frauen","Anzahl","16","p"
"2020W30","AT333","Insgesamt","Anzahl","6","p"
"2020W30","AT333","Männer","Anzahl","3","p"
"2020W30","AT333","Frauen","Anzahl","3","p"
"2020W30","AT334","Insgesamt","Anzahl","14","p"
"2020W30","AT334","Männer","Anzahl","7","p"
"2020W30","AT334","Frauen","Anzahl","7","p"
"2020W30","AT335","Insgesamt","Anzahl","31","p"
"2020W30","AT335","Männer","Anzahl","19","p"
"2020W30","AT335","Frauen","Anzahl","12","p"
"2020W30","AT341","Insgesamt","Anzahl","15","p"
"2020W30","AT341","Männer","Anzahl","8","p"
"2020W30","AT341","Frauen","Anzahl","7","p"
"2020W30","AT342","Insgesamt","Anzahl","43","p"
"2020W30","AT342","Männer","Anzahl","18","p"
"2020W30","AT342","Frauen","Anzahl","25","p"
"2020W31","AT111","Insgesamt","Anzahl","3","p"
"2020W31","AT111","Männer","Anzahl","1","p"
"2020W31","AT111","Frauen","Anzahl","2","p"
"2020W31","AT112","Insgesamt","Anzahl","35","p"
"2020W31","AT112","Männer","Anzahl","9","p"
"2020W31","AT112","Frauen","Anzahl","26","p"
"2020W31","AT113","Insgesamt","Anzahl","17","p"
"2020W31","AT113","Männer","Anzahl","7","p"
"2020W31","AT113","Frauen","Anzahl","10","p"
"2020W31","AT121","Insgesamt","Anzahl","41","p"
"2020W31","AT121","Männer","Anzahl","25","p"
"2020W31","AT121","Frauen","Anzahl","16","p"
"2020W31","AT122","Insgesamt","Anzahl","49","p"
"2020W31","AT122","Männer","Anzahl","22","p"
"2020W31","AT122","Frauen","Anzahl","27","p"
"2020W31","AT123","Insgesamt","Anzahl","33","p"
"2020W31","AT123","Männer","Anzahl","14","p"
"2020W31","AT123","Frauen","Anzahl","19","p"
"2020W31","AT124","Insgesamt","Anzahl","41","p"
"2020W31","AT124","Männer","Anzahl","18","p"
"2020W31","AT124","Frauen","Anzahl","23","p"
"2020W31","AT125","Insgesamt","Anzahl","27","p"
"2020W31","AT125","Männer","Anzahl","14","p"
"2020W31","AT125","Frauen","Anzahl","13","p"
"2020W31","AT126","Insgesamt","Anzahl","59","p"
"2020W31","AT126","Männer","Anzahl","30","p"
"2020W31","AT126","Frauen","Anzahl","29","p"
"2020W31","AT127","Insgesamt","Anzahl","69","p"
"2020W31","AT127","Männer","Anzahl","31","p"
"2020W31","AT127","Frauen","Anzahl","38","p"
"2020W31","AT130","Insgesamt","Anzahl","282","p"
"2020W31","AT130","Männer","Anzahl","127","p"
"2020W31","AT130","Frauen","Anzahl","155","p"
"2020W31","AT211","Insgesamt","Anzahl","68","p"
"2020W31","AT211","Männer","Anzahl","39","p"
"2020W31","AT211","Frauen","Anzahl","29","p"
"2020W31","AT212","Insgesamt","Anzahl","33","p"
"2020W31","AT212","Männer","Anzahl","19","p"
"2020W31","AT212","Frauen","Anzahl","14","p"
"2020W31","AT213","Insgesamt","Anzahl","31","p"
"2020W31","AT213","Männer","Anzahl","16","p"
"2020W31","AT213","Frauen","Anzahl","15","p"
"2020W31","AT221","Insgesamt","Anzahl","65","p"
"2020W31","AT221","Männer","Anzahl","30","p"
"2020W31","AT221","Frauen","Anzahl","35","p"
"2020W31","AT222","Insgesamt","Anzahl","15","p"
"2020W31","AT222","Männer","Anzahl","7","p"
"2020W31","AT222","Frauen","Anzahl","8","p"
"2020W31","AT223","Insgesamt","Anzahl","39","p"
"2020W31","AT223","Männer","Anzahl","22","p"
"2020W31","AT223","Frauen","Anzahl","17","p"
"2020W31","AT224","Insgesamt","Anzahl","51","p"
"2020W31","AT224","Männer","Anzahl","24","p"
"2020W31","AT224","Frauen","Anzahl","27","p"
"2020W31","AT225","Insgesamt","Anzahl","46","p"
"2020W31","AT225","Männer","Anzahl","26","p"
"2020W31","AT225","Frauen","Anzahl","20","p"
"2020W31","AT226","Insgesamt","Anzahl","21","p"
"2020W31","AT226","Männer","Anzahl","10","p"
"2020W31","AT226","Frauen","Anzahl","11","p"
"2020W31","AT311","Insgesamt","Anzahl","41","p"
"2020W31","AT311","Männer","Anzahl","22","p"
"2020W31","AT311","Frauen","Anzahl","19","p"
"2020W31","AT312","Insgesamt","Anzahl","98","p"
"2020W31","AT312","Männer","Anzahl","45","p"
"2020W31","AT312","Frauen","Anzahl","53","p"
"2020W31","AT313","Insgesamt","Anzahl","45","p"
"2020W31","AT313","Männer","Anzahl","20","p"
"2020W31","AT313","Frauen","Anzahl","25","p"
"2020W31","AT314","Insgesamt","Anzahl","27","p"
"2020W31","AT314","Männer","Anzahl","22","p"
"2020W31","AT314","Frauen","Anzahl","5","p"
"2020W31","AT315","Insgesamt","Anzahl","47","p"
"2020W31","AT315","Männer","Anzahl","26","p"
"2020W31","AT315","Frauen","Anzahl","21","p"
"2020W31","AT321","Insgesamt","Anzahl","3","p"
"2020W31","AT321","Männer","Anzahl","0","p"
"2020W31","AT321","Frauen","Anzahl","3","p"
"2020W31","AT322","Insgesamt","Anzahl","17","p"
"2020W31","AT322","Männer","Anzahl","10","p"
"2020W31","AT322","Frauen","Anzahl","7","p"
"2020W31","AT323","Insgesamt","Anzahl","51","p"
"2020W31","AT323","Männer","Anzahl","23","p"
"2020W31","AT323","Frauen","Anzahl","28","p"
"2020W31","AT331","Insgesamt","Anzahl","6","p"
"2020W31","AT331","Männer","Anzahl","4","p"
"2020W31","AT331","Frauen","Anzahl","2","p"
"2020W31","AT332","Insgesamt","Anzahl","52","p"
"2020W31","AT332","Männer","Anzahl","18","p"
"2020W31","AT332","Frauen","Anzahl","34","p"
"2020W31","AT333","Insgesamt","Anzahl","12","p"
"2020W31","AT333","Männer","Anzahl","6","p"
"2020W31","AT333","Frauen","Anzahl","6","p"
"2020W31","AT334","Insgesamt","Anzahl","10","p"
"2020W31","AT334","Männer","Anzahl","7","p"
"2020W31","AT334","Frauen","Anzahl","3","p"
"2020W31","AT335","Insgesamt","Anzahl","29","p"
"2020W31","AT335","Männer","Anzahl","16","p"
"2020W31","AT335","Frauen","Anzahl","13","p"
"2020W31","AT341","Insgesamt","Anzahl","13","p"
"2020W31","AT341","Männer","Anzahl","3","p"
"2020W31","AT341","Frauen","Anzahl","10","p"
"2020W31","AT342","Insgesamt","Anzahl","50","p"
"2020W31","AT342","Männer","Anzahl","22","p"
"2020W31","AT342","Frauen","Anzahl","28","p"
"2020W32","AT111","Insgesamt","Anzahl","10","p"
"2020W32","AT111","Männer","Anzahl","4","p"
"2020W32","AT111","Frauen","Anzahl","6","p"
"2020W32","AT112","Insgesamt","Anzahl","30","p"
"2020W32","AT112","Männer","Anzahl","12","p"
"2020W32","AT112","Frauen","Anzahl","18","p"
"2020W32","AT113","Insgesamt","Anzahl","25","p"
"2020W32","AT113","Männer","Anzahl","8","p"
"2020W32","AT113","Frauen","Anzahl","17","p"
"2020W32","AT121","Insgesamt","Anzahl","37","p"
"2020W32","AT121","Männer","Anzahl","19","p"
"2020W32","AT121","Frauen","Anzahl","18","p"
"2020W32","AT122","Insgesamt","Anzahl","52","p"
"2020W32","AT122","Männer","Anzahl","23","p"
"2020W32","AT122","Frauen","Anzahl","29","p"
"2020W32","AT123","Insgesamt","Anzahl","28","p"
"2020W32","AT123","Männer","Anzahl","12","p"
"2020W32","AT123","Frauen","Anzahl","16","p"
"2020W32","AT124","Insgesamt","Anzahl","47","p"
"2020W32","AT124","Männer","Anzahl","18","p"
"2020W32","AT124","Frauen","Anzahl","29","p"
"2020W32","AT125","Insgesamt","Anzahl","27","p"
"2020W32","AT125","Männer","Anzahl","13","p"
"2020W32","AT125","Frauen","Anzahl","14","p"
"2020W32","AT126","Insgesamt","Anzahl","62","p"
"2020W32","AT126","Männer","Anzahl","26","p"
"2020W32","AT126","Frauen","Anzahl","36","p"
"2020W32","AT127","Insgesamt","Anzahl","61","p"
"2020W32","AT127","Männer","Anzahl","28","p"
"2020W32","AT127","Frauen","Anzahl","33","p"
"2020W32","AT130","Insgesamt","Anzahl","260","p"
"2020W32","AT130","Männer","Anzahl","123","p"
"2020W32","AT130","Frauen","Anzahl","137","p"
"2020W32","AT211","Insgesamt","Anzahl","37","p"
"2020W32","AT211","Männer","Anzahl","18","p"
"2020W32","AT211","Frauen","Anzahl","19","p"
"2020W32","AT212","Insgesamt","Anzahl","27","p"
"2020W32","AT212","Männer","Anzahl","13","p"
"2020W32","AT212","Frauen","Anzahl","14","p"
"2020W32","AT213","Insgesamt","Anzahl","36","p"
"2020W32","AT213","Männer","Anzahl","17","p"
"2020W32","AT213","Frauen","Anzahl","19","p"
"2020W32","AT221","Insgesamt","Anzahl","76","p"
"2020W32","AT221","Männer","Anzahl","46","p"
"2020W32","AT221","Frauen","Anzahl","30","p"
"2020W32","AT222","Insgesamt","Anzahl","15","p"
"2020W32","AT222","Männer","Anzahl","12","p"
"2020W32","AT222","Frauen","Anzahl","3","p"
"2020W32","AT223","Insgesamt","Anzahl","30","p"
"2020W32","AT223","Männer","Anzahl","12","p"
"2020W32","AT223","Frauen","Anzahl","18","p"
"2020W32","AT224","Insgesamt","Anzahl","41","p"
"2020W32","AT224","Männer","Anzahl","20","p"
"2020W32","AT224","Frauen","Anzahl","21","p"
"2020W32","AT225","Insgesamt","Anzahl","31","p"
"2020W32","AT225","Männer","Anzahl","12","p"
"2020W32","AT225","Frauen","Anzahl","19","p"
"2020W32","AT226","Insgesamt","Anzahl","11","p"
"2020W32","AT226","Männer","Anzahl","9","p"
"2020W32","AT226","Frauen","Anzahl","2","p"
"2020W32","AT311","Insgesamt","Anzahl","44","p"
"2020W32","AT311","Männer","Anzahl","20","p"
"2020W32","AT311","Frauen","Anzahl","24","p"
"2020W32","AT312","Insgesamt","Anzahl","90","p"
"2020W32","AT312","Männer","Anzahl","46","p"
"2020W32","AT312","Frauen","Anzahl","44","p"
"2020W32","AT313","Insgesamt","Anzahl","29","p"
"2020W32","AT313","Männer","Anzahl","12","p"
"2020W32","AT313","Frauen","Anzahl","17","p"
"2020W32","AT314","Insgesamt","Anzahl","18","p"
"2020W32","AT314","Männer","Anzahl","10","p"
"2020W32","AT314","Frauen","Anzahl","8","p"
"2020W32","AT315","Insgesamt","Anzahl","30","p"
"2020W32","AT315","Männer","Anzahl","19","p"
"2020W32","AT315","Frauen","Anzahl","11","p"
"2020W32","AT321","Insgesamt","Anzahl","1","p"
"2020W32","AT321","Männer","Anzahl","0","p"
"2020W32","AT321","Frauen","Anzahl","1","p"
"2020W32","AT322","Insgesamt","Anzahl","25","p"
"2020W32","AT322","Männer","Anzahl","12","p"
"2020W32","AT322","Frauen","Anzahl","13","p"
"2020W32","AT323","Insgesamt","Anzahl","60","p"
"2020W32","AT323","Männer","Anzahl","38","p"
"2020W32","AT323","Frauen","Anzahl","22","p"
"2020W32","AT331","Insgesamt","Anzahl","4","p"
"2020W32","AT331","Männer","Anzahl","2","p"
"2020W32","AT331","Frauen","Anzahl","2","p"
"2020W32","AT332","Insgesamt","Anzahl","56","p"
"2020W32","AT332","Männer","Anzahl","29","p"
"2020W32","AT332","Frauen","Anzahl","27","p"
"2020W32","AT333","Insgesamt","Anzahl","10","p"
"2020W32","AT333","Männer","Anzahl","6","p"
"2020W32","AT333","Frauen","Anzahl","4","p"
"2020W32","AT334","Insgesamt","Anzahl","10","p"
"2020W32","AT334","Männer","Anzahl","6","p"
"2020W32","AT334","Frauen","Anzahl","4","p"
"2020W32","AT335","Insgesamt","Anzahl","57","p"
"2020W32","AT335","Männer","Anzahl","25","p"
"2020W32","AT335","Frauen","Anzahl","32","p"
"2020W32","AT341","Insgesamt","Anzahl","9","p"
"2020W32","AT341","Männer","Anzahl","4","p"
"2020W32","AT341","Frauen","Anzahl","5","p"
